date,province_code,province,confirmed,suspected,cured,dead
20191201,420000,湖北省,1,0,0,0
20191202,420000,湖北省,1,0,0,0
20191203,420000,湖北省,1,0,0,0
20191204,420000,湖北省,1,0,0,0
20191205,420000,湖北省,1,0,0,0
20191206,420000,湖北省,1,0,0,0
20191207,420000,湖北省,1,0,0,0
20191208,420000,湖北省,1,0,0,0
20191209,420000,湖北省,1,0,0,0
20191210,420000,湖北省,1,0,0,0
20191211,420000,湖北省,4,0,0,0
20191212,420000,湖北省,4,0,0,0
20191213,420000,湖北省,4,0,0,0
20191214,420000,湖北省,4,0,0,0
20191215,420000,湖北省,6,0,0,0
20191216,420000,湖北省,6,0,0,0
20191217,420000,湖北省,7,0,0,0
20191218,420000,湖北省,8,0,0,0
20191219,420000,湖北省,9,0,0,0
20191220,420000,湖北省,14,0,0,0
20191221,420000,湖北省,18,0,0,0
20191222,420000,湖北省,21,0,0,0
20191223,420000,湖北省,29,0,0,0
20191224,420000,湖北省,30,0,0,0
20191225,420000,湖北省,33,0,0,0
20191226,420000,湖北省,35,0,0,0
20191227,420000,湖北省,37,0,0,0
20191228,420000,湖北省,37,0,0,0
20191229,420000,湖北省,37,0,0,0
20191230,420000,湖北省,37,0,0,0
20191231,420000,湖北省,40,0,0,0
20200101,420000,湖北省,43,0,0,0
20200102,420000,湖北省,44,0,0,0
20200103,420000,湖北省,41,0,0,0
20200104,420000,湖北省,41,0,0,0
20200105,420000,湖北省,41,0,0,0
20200106,420000,湖北省,41,0,0,0
20200107,420000,湖北省,41,0,0,0
20200108,420000,湖北省,41,0,0,0
20200109,420000,湖北省,41,0,0,0
20200110,420000,湖北省,41,0,2,1
20200111,420000,湖北省,41,0,6,1
20200112,420000,湖北省,41,0,7,1
20200113,420000,湖北省,41,0,7,1
20200114,420000,湖北省,41,0,7,1
20200115,420000,湖北省,41,0,12,2
20200116,420000,湖北省,45,0,15,2
20200117,420000,湖北省,62,0,19,2
20200118,420000,湖北省,121,0,24,3
20200119,420000,湖北省,198,0,25,3
20200119,440000,广东省,1,0,0,0
20200120,110000,北京市,5,0,0,0
20200120,220000,吉林省,0,1,0,0
20200120,310000,上海市,1,0,0,0
20200120,330000,浙江省,0,16,0,0
20200120,340000,安徽省,0,1,0,0
20200120,360000,江西省,0,2,0,0
20200120,370000,山东省,0,1,0,0
20200120,420000,湖北省,270,0,25,6
20200120,440000,广东省,14,7,0,0
20200120,450000,广西壮族自治区,0,1,0,0
20200120,460000,海南省,0,1,0,0
20200120,510000,四川省,0,3,0,0
20200120,520000,贵州省,0,1,0,0
20200120,530000,云南省,0,1,0,0
20200120,640000,宁夏回族自治区,0,1,0,0
20200121,110000,北京市,10,0,0,0
20200121,120000,天津市,2,0,0,0
20200121,140000,山西省,0,1,0,0
20200121,220000,吉林省,0,1,0,0
20200121,230000,黑龙江省,0,1,0,0
20200121,310000,上海市,6,3,0,0
20200121,330000,浙江省,5,0,0,0
20200121,340000,安徽省,0,1,0,0
20200121,360000,江西省,2,0,0,0
20200121,370000,山东省,1,0,0,0
20200121,410000,河南省,1,0,0,0
20200121,420000,湖北省,375,0,28,9
20200121,430000,湖南省,1,0,0,0
20200121,440000,广东省,26,0,0,0
20200121,450000,广西壮族自治区,0,2,0,0
20200121,460000,海南省,0,1,0,0
20200121,500000,重庆市,5,0,0,0
20200121,510000,四川省,2,5,0,0
20200121,520000,贵州省,0,1,0,0
20200121,530000,云南省,1,0,0,0
20200121,640000,宁夏回族自治区,0,1,0,0
20200122,110000,北京市,14,0,0,0
20200122,120000,天津市,4,0,0,0
20200122,130000,河北省,1,0,0,0
20200122,140000,山西省,1,0,0,0
20200122,210000,辽宁省,2,0,0,0
20200122,220000,吉林省,1,0,0,0
20200122,230000,黑龙江省,1,0,0,0
20200122,310000,上海市,16,22,0,0
20200122,320000,江苏省,1,0,0,0
20200122,330000,浙江省,10,0,0,0
20200122,340000,安徽省,1,4,0,0
20200122,350000,福建省,1,0,0,0
20200122,360000,江西省,3,0,0,0
20200122,370000,山东省,6,0,0,0
20200122,410000,河南省,5,0,0,0
20200122,420000,湖北省,444,0,28,17
20200122,430000,湖南省,4,0,0,0
20200122,440000,广东省,32,0,0,0
20200122,450000,广西壮族自治区,2,1,0,0
20200122,460000,海南省,5,32,0,0
20200122,500000,重庆市,9,0,0,0
20200122,510000,四川省,5,2,0,0
20200122,520000,贵州省,3,0,0,0
20200122,610000,陕西省,4,0,0,0
20200122,640000,宁夏回族自治区,1,0,0,0
20200123,110000,北京市,22,0,0,0
20200123,120000,天津市,5,0,0,0
20200123,130000,河北省,2,0,0,1
20200123,140000,山西省,1,0,0,0
20200123,150000,内蒙古自治区,1,2,0,0
20200123,210000,辽宁省,4,0,0,0
20200123,220000,吉林省,3,0,0,0
20200123,230000,黑龙江省,4,0,0,1
20200123,310000,上海市,20,34,0,0
20200123,320000,江苏省,9,0,0,0
20200123,330000,浙江省,43,0,1,0
20200123,340000,安徽省,15,0,0,0
20200123,350000,福建省,4,0,0,0
20200123,360000,江西省,7,0,0,0
20200123,370000,山东省,9,0,0,0
20200123,410000,河南省,9,0,0,0
20200123,420000,湖北省,549,0,31,24
20200123,430000,湖南省,24,0,0,0
20200123,440000,广东省,53,0,2,0
20200123,450000,广西壮族自治区,13,0,0,0
20200123,460000,海南省,8,0,0,0
20200123,500000,重庆市,27,0,0,0
20200123,510000,四川省,15,0,0,0
20200123,520000,贵州省,3,0,0,0
20200123,530000,云南省,2,0,0,0
20200123,610000,陕西省,5,0,0,0
20200123,620000,甘肃省,2,1,0,0
20200123,640000,宁夏回族自治区,2,1,0,0
20200123,650000,新疆维吾尔自治区,2,0,0,0
20200124,110000,北京市,36,0,0,0
20200124,120000,天津市,8,0,0,0
20200124,130000,河北省,8,0,0,1
20200124,140000,山西省,6,0,0,0
20200124,150000,内蒙古自治区,2,5,0,0
20200124,210000,辽宁省,12,0,0,0
20200124,220000,吉林省,4,0,0,0
20200124,230000,黑龙江省,9,0,0,1
20200124,310000,上海市,33,72,1,0
20200124,320000,江苏省,18,0,1,0
20200124,330000,浙江省,62,0,1,0
20200124,340000,安徽省,39,0,0,0
20200124,350000,福建省,10,4,0,0
20200124,360000,江西省,18,0,0,0
20200124,370000,山东省,21,11,0,0
20200124,410000,河南省,32,1,0,0
20200124,420000,湖北省,729,0,32,39
20200124,430000,湖南省,43,0,0,0
20200124,440000,广东省,78,0,2,0
20200124,450000,广西壮族自治区,23,0,0,0
20200124,460000,海南省,17,0,0,0
20200124,500000,重庆市,57,0,0,0
20200124,510000,四川省,28,0,0,0
20200124,520000,贵州省,4,0,0,0
20200124,530000,云南省,5,0,0,0
20200124,610000,陕西省,15,0,0,0
20200124,620000,甘肃省,4,0,0,0
20200124,630000,青海省,0,1,0,0
20200124,640000,宁夏回族自治区,3,1,0,0
20200124,650000,新疆维吾尔自治区,3,0,0,0
20200125,110000,北京市,41,0,0,0
20200125,120000,天津市,10,0,0,0
20200125,130000,河北省,13,0,0,1
20200125,140000,山西省,9,0,0,0
20200125,150000,内蒙古自治区,7,0,0,0
20200125,210000,辽宁省,16,0,0,0
20200125,220000,吉林省,4,0,0,0
20200125,230000,黑龙江省,15,17,0,1
20200125,310000,上海市,40,95,1,1
20200125,320000,江苏省,31,0,1,0
20200125,330000,浙江省,104,0,1,0
20200125,340000,安徽省,60,0,0,0
20200125,350000,福建省,18,20,0,0
20200125,360000,江西省,36,0,0,0
20200125,370000,山东省,39,11,0,0
20200125,410000,河南省,83,3,0,1
20200125,420000,湖北省,1052,0,42,52
20200125,430000,湖南省,69,0,0,0
20200125,440000,广东省,98,0,2,0
20200125,450000,广西壮族自治区,33,0,0,0
20200125,460000,海南省,22,0,0,0
20200125,500000,重庆市,75,0,0,0
20200125,510000,四川省,44,0,0,0
20200125,520000,贵州省,5,0,0,0
20200125,530000,云南省,11,0,0,0
20200125,610000,陕西省,22,0,0,0
20200125,620000,甘肃省,7,0,0,0
20200125,630000,青海省,1,0,0,0
20200125,640000,宁夏回族自治区,4,1,0,0
20200125,650000,新疆维吾尔自治区,4,0,0,0
20200126,110000,北京市,68,0,0,0
20200126,120000,天津市,14,0,0,0
20200126,130000,河北省,18,16,0,1
20200126,140000,山西省,13,0,0,0
20200126,150000,内蒙古自治区,11,1,0,0
20200126,210000,辽宁省,22,0,0,0
20200126,220000,吉林省,6,0,0,0
20200126,230000,黑龙江省,21,48,0,1
20200126,310000,上海市,53,90,1,1
20200126,320000,江苏省,47,0,1,0
20200126,330000,浙江省,128,0,1,0
20200126,340000,安徽省,70,0,0,0
20200126,350000,福建省,35,39,0,0
20200126,360000,江西省,48,0,0,0
20200126,370000,山东省,63,33,0,0
20200126,410000,河南省,128,18,0,1
20200126,420000,湖北省,1423,0,44,76
20200126,430000,湖南省,100,0,0,0
20200126,440000,广东省,146,0,2,0
20200126,450000,广西壮族自治区,46,0,0,0
20200126,460000,海南省,31,0,0,1
20200126,500000,重庆市,110,0,0,0
20200126,510000,四川省,69,0,0,0
20200126,520000,贵州省,7,3,0,0
20200126,530000,云南省,19,36,0,0
20200126,610000,陕西省,35,0,0,0
20200126,620000,甘肃省,14,0,0,0
20200126,630000,青海省,4,0,0,0
20200126,640000,宁夏回族自治区,7,0,0,0
20200126,650000,新疆维吾尔自治区,5,0,0,0
20200127,110000,北京市,80,0,2,1
20200127,120000,天津市,23,0,0,0
20200127,130000,河北省,33,54,0,1
20200127,140000,山西省,20,0,0,0
20200127,150000,内蒙古自治区,13,2,0,0
20200127,210000,辽宁省,27,0,0,0
20200127,220000,吉林省,8,0,0,0
20200127,230000,黑龙江省,30,67,0,1
20200127,310000,上海市,66,129,3,1
20200127,320000,江苏省,70,0,1,0
20200127,330000,浙江省,173,0,1,0
20200127,340000,安徽省,106,38,0,0
20200127,350000,福建省,59,46,0,0
20200127,360000,江西省,72,0,0,0
20200127,370000,山东省,63,42,0,0
20200127,410000,河南省,168,100,0,1
20200127,420000,湖北省,2714,0,47,100
20200127,430000,湖南省,143,0,0,0
20200127,440000,广东省,188,0,4,0
20200127,450000,广西壮族自治区,51,0,0,0
20200127,460000,海南省,40,0,0,1
20200127,500000,重庆市,132,0,0,0
20200127,510000,四川省,90,0,0,0
20200127,520000,贵州省,9,1,0,0
20200127,530000,云南省,44,125,0,0
20200127,610000,陕西省,46,0,0,0
20200127,620000,甘肃省,19,0,0,0
20200127,630000,青海省,6,0,0,0
20200127,640000,宁夏回族自治区,11,0,0,0
20200127,650000,新疆维吾尔自治区,10,0,0,0
20200128,110000,北京市,91,0,4,1
20200128,120000,天津市,24,0,0,0
20200128,130000,河北省,48,56,0,1
20200128,140000,山西省,27,0,0,0
20200128,150000,内蒙古自治区,16,2,0,0
20200128,210000,辽宁省,34,0,0,0
20200128,220000,吉林省,9,0,0,0
20200128,230000,黑龙江省,37,87,0,1
20200128,310000,上海市,80,167,4,1
20200128,320000,江苏省,99,0,1,0
20200128,330000,浙江省,296,0,3,0
20200128,340000,安徽省,152,42,0,0
20200128,350000,福建省,80,67,0,0
20200128,360000,江西省,109,0,3,0
20200128,370000,山东省,121,55,0,0
20200128,410000,河南省,206,78,1,2
20200128,420000,湖北省,3554,0,80,125
20200128,430000,湖南省,221,0,0,0
20200128,440000,广东省,241,0,5,0
20200128,450000,广西壮族自治区,58,0,2,0
20200128,460000,海南省,43,0,0,1
20200128,500000,重庆市,147,0,0,0
20200128,510000,四川省,108,0,0,0
20200128,520000,贵州省,9,3,1,0
20200128,530000,云南省,51,163,0,0
20200128,540000,西藏自治区,0,1,0,0
20200128,610000,陕西省,56,0,0,0
20200128,620000,甘肃省,24,0,0,0
20200128,630000,青海省,6,0,0,0
20200128,640000,宁夏回族自治区,12,2,0,0
20200128,650000,新疆维吾尔自治区,13,0,0,0
20200129,110000,北京市,114,0,4,1
20200129,120000,天津市,27,0,0,0
20200129,130000,河北省,65,68,0,1
20200129,140000,山西省,35,0,1,0
20200129,150000,内蒙古自治区,18,1,0,0
20200129,210000,辽宁省,41,0,1,0
20200129,220000,吉林省,14,10,0,0
20200129,230000,黑龙江省,43,105,0,1
20200129,310000,上海市,101,180,5,1
20200129,320000,江苏省,129,0,1,0
20200129,330000,浙江省,428,0,4,0
20200129,340000,安徽省,200,45,2,0
20200129,350000,福建省,101,111,0,0
20200129,360000,江西省,162,0,3,0
20200129,370000,山东省,145,79,1,0
20200129,410000,河南省,206,29,2,2
20200129,420000,湖北省,4586,0,90,162
20200129,430000,湖南省,277,0,0,0
20200129,440000,广东省,311,0,6,0
20200129,450000,广西壮族自治区,78,0,2,0
20200129,460000,海南省,46,0,1,1
20200129,500000,重庆市,165,0,1,0
20200129,510000,四川省,142,0,1,1
20200129,520000,贵州省,12,6,1,0
20200129,530000,云南省,70,191,0,0
20200129,540000,西藏自治区,1,0,0,0
20200129,610000,陕西省,63,116,0,0
20200129,620000,甘肃省,26,0,0,0
20200129,630000,青海省,6,1,0,0
20200129,640000,宁夏回族自治区,17,1,0,0
20200129,650000,新疆维吾尔自治区,14,0,0,0
20200130,110000,北京市,132,0,5,1
20200130,120000,天津市,31,0,0,0
20200130,130000,河北省,82,78,0,1
20200130,140000,山西省,39,0,1,0
20200130,150000,内蒙古自治区,20,1,0,0
20200130,210000,辽宁省,45,0,1,0
20200130,220000,吉林省,14,10,1,0
20200130,230000,黑龙江省,59,128,0,2
20200130,310000,上海市,128,164,5,1
20200130,320000,江苏省,168,0,2,0
20200130,330000,浙江省,537,0,9,0
20200130,340000,安徽省,237,70,3,0
20200130,350000,福建省,120,116,0,0
20200130,360000,江西省,240,0,7,0
20200130,370000,山东省,178,90,2,0
20200130,410000,河南省,352,4,3,2
20200130,420000,湖北省,5806,0,116,204
20200130,430000,湖南省,332,0,2,0
20200130,440000,广东省,393,0,9,0
20200130,450000,广西壮族自治区,87,0,2,0
20200130,460000,海南省,49,0,1,1
20200130,500000,重庆市,206,0,1,0
20200130,510000,四川省,177,0,1,1
20200130,520000,贵州省,15,61,1,0
20200130,530000,云南省,80,236,0,0
20200130,540000,西藏自治区,1,0,0,0
20200130,610000,陕西省,87,132,0,0
20200130,620000,甘肃省,29,0,0,0
20200130,630000,青海省,8,0,0,0
20200130,640000,宁夏回族自治区,21,1,0,0
20200130,650000,新疆维吾尔自治区,17,0,0,0
20200131,110000,北京市,156,0,5,1
20200131,120000,天津市,32,0,0,0
20200131,130000,河北省,96,88,0,1
20200131,140000,山西省,47,75,1,0
20200131,150000,内蒙古自治区,23,5,1,0
20200131,210000,辽宁省,60,0,1,0
20200131,220000,吉林省,17,10,1,0
20200131,230000,黑龙江省,80,149,0,2
20200131,310000,上海市,153,167,9,1
20200131,320000,江苏省,202,0,5,0
20200131,330000,浙江省,599,0,15,0
20200131,340000,安徽省,297,0,3,0
20200131,350000,福建省,144,111,0,0
20200131,360000,江西省,286,0,9,0
20200131,370000,山东省,202,83,2,0
20200131,410000,河南省,422,751,3,2
20200131,420000,湖北省,7153,0,166,249
20200131,430000,湖南省,389,0,3,0
20200131,440000,广东省,520,0,0,0
20200131,450000,广西壮族自治区,100,0,2,0
20200131,460000,海南省,57,0,1,1
20200131,500000,重庆市,238,0,1,1
20200131,510000,四川省,207,0,3,1
20200131,520000,贵州省,29,67,2,0
20200131,530000,云南省,91,228,1,0
20200131,540000,西藏自治区,1,0,0,0
20200131,610000,陕西省,101,158,0,0
20200131,620000,甘肃省,35,0,0,0
20200131,630000,青海省,9,0,0,0
20200131,640000,宁夏回族自治区,26,1,0,0
20200131,650000,新疆维吾尔自治区,18,0,0,0
20200201,110000,北京市,183,0,9,1
20200201,120000,天津市,41,0,0,0
20200201,130000,河北省,104,104,3,1
20200201,140000,山西省,56,64,1,0
20200201,150000,内蒙古自治区,27,7,1,0
20200201,210000,辽宁省,64,0,1,0
20200201,220000,吉林省,23,14,1,0
20200201,230000,黑龙江省,95,172,0,2
20200201,310000,上海市,177,168,10,1
20200201,320000,江苏省,236,0,6,0
20200201,330000,浙江省,661,0,23,0
20200201,340000,安徽省,340,0,5,0
20200201,350000,福建省,159,99,0,0
20200201,360000,江西省,333,0,10,0
20200201,370000,山东省,225,81,5,0
20200201,410000,河南省,493,754,4,2
20200201,420000,湖北省,9074,0,215,294
20200201,430000,湖南省,463,0,8,0
20200201,440000,广东省,604,0,12,0
20200201,450000,广西壮族自治区,111,0,2,0
20200201,460000,海南省,63,0,1,1
20200201,500000,重庆市,262,0,3,1
20200201,510000,四川省,231,0,3,1
20200201,520000,贵州省,38,65,2,0
20200201,530000,云南省,99,261,2,0
20200201,540000,西藏自治区,1,0,0,0
20200201,610000,陕西省,116,201,0,0
20200201,620000,甘肃省,40,0,0,0
20200201,630000,青海省,9,0,0,0
20200201,640000,宁夏回族自治区,28,8,0,0
20200201,650000,新疆维吾尔自治区,21,0,0,0
20200202,110000,北京市,212,0,12,1
20200202,120000,天津市,48,0,1,0
20200202,130000,河北省,113,108,3,1
20200202,140000,山西省,66,64,2,0
20200202,150000,内蒙古自治区,34,3,1,0
20200202,210000,辽宁省,70,0,1,0
20200202,220000,吉林省,31,17,1,0
20200202,230000,黑龙江省,118,163,2,2
20200202,310000,上海市,193,173,10,1
20200202,320000,江苏省,271,0,7,0
20200202,330000,浙江省,724,0,36,0
20200202,340000,安徽省,408,0,7,0
20200202,350000,福建省,179,96,0,0
20200202,360000,江西省,391,0,18,0
20200202,370000,山东省,246,62,6,0
20200202,410000,河南省,566,26,14,2
20200202,420000,湖北省,11177,0,295,350
20200202,430000,湖南省,521,0,16,0
20200202,440000,广东省,683,0,14,0
20200202,450000,广西壮族自治区,127,0,2,0
20200202,460000,海南省,70,0,4,1
20200202,500000,重庆市,300,0,7,2
20200202,510000,四川省,254,0,12,1
20200202,520000,贵州省,46,46,2,0
20200202,530000,云南省,109,252,3,0
20200202,540000,西藏自治区,1,0,0,0
20200202,610000,陕西省,128,205,0,0
20200202,620000,甘肃省,51,0,3,0
20200202,630000,青海省,13,0,0,0
20200202,640000,宁夏回族自治区,31,12,0,0
20200202,650000,新疆维吾尔自治区,24,0,0,0
20200203,110000,北京市,228,0,23,1
20200203,120000,天津市,60,0,1,0
20200203,130000,河北省,126,93,3,1
20200203,140000,山西省,74,62,2,0
20200203,150000,内蒙古自治区,35,3,1,0
20200203,210000,辽宁省,74,0,1,0
20200203,220000,吉林省,42,24,1,0
20200203,230000,黑龙江省,155,178,2,2
20200203,310000,上海市,208,168,10,1
20200203,320000,江苏省,308,0,8,0
20200203,330000,浙江省,829,0,48,0
20200203,340000,安徽省,480,0,14,0
20200203,350000,福建省,194,87,1,0
20200203,360000,江西省,476,0,19,0
20200203,370000,山东省,270,70,7,0
20200203,410000,河南省,675,44,20,2
20200203,420000,湖北省,13522,0,396,414
20200203,430000,湖南省,593,0,22,0
20200203,440000,广东省,797,180,20,0
20200203,450000,广西壮族自治区,139,0,7,0
20200203,460000,海南省,79,0,4,1
20200203,500000,重庆市,337,0,9,2
20200203,510000,四川省,282,0,14,1
20200203,520000,贵州省,56,26,2,0
20200203,530000,云南省,117,225,5,0
20200203,540000,西藏自治区,1,0,0,0
20200203,610000,陕西省,142,221,1,0
20200203,620000,甘肃省,55,9,3,0
20200203,630000,青海省,15,0,0,0
20200203,640000,宁夏回族自治区,34,18,0,0
20200203,650000,新疆维吾尔自治区,29,0,0,0
20200204,110000,北京市,253,0,24,1
20200204,120000,天津市,67,0,2,0
20200204,130000,河北省,135,117,4,1
20200204,140000,山西省,81,42,4,0
20200204,150000,内蒙古自治区,42,3,1,0
20200204,210000,辽宁省,81,0,2,0
20200204,220000,吉林省,54,58,1,0
20200204,230000,黑龙江省,190,184,4,2
20200204,310000,上海市,233,194,12,1
20200204,320000,江苏省,341,0,13,0
20200204,330000,浙江省,895,0,63,0
20200204,340000,安徽省,530,0,20,0
20200204,350000,福建省,205,91,7,0
20200204,360000,江西省,548,0,27,0
20200204,370000,山东省,298,94,13,0
20200204,410000,河南省,764,52,41,2
20200204,420000,湖北省,16678,0,520,479
20200204,430000,湖南省,661,0,35,0
20200204,440000,广东省,870,136,32,0
20200204,450000,广西壮族自治区,150,0,10,0
20200204,460000,海南省,89,0,4,1
20200204,500000,重庆市,366,0,14,2
20200204,510000,四川省,301,0,23,1
20200204,520000,贵州省,64,33,5,0
20200204,530000,云南省,122,172,5,0
20200204,540000,西藏自治区,1,0,0,0
20200204,610000,陕西省,165,215,2,0
20200204,620000,甘肃省,57,17,4,0
20200204,630000,青海省,17,0,0,0
20200204,640000,宁夏回族自治区,34,24,0,0
20200204,650000,新疆维吾尔自治区,32,0,0,0
20200205,110000,北京市,274,0,31,1
20200205,120000,天津市,69,0,2,1
20200205,130000,河北省,157,133,7,1
20200205,140000,山西省,90,42,6,0
20200205,150000,内蒙古自治区,46,7,4,0
20200205,210000,辽宁省,89,0,4,0
20200205,220000,吉林省,59,69,2,0
20200205,230000,黑龙江省,227,222,7,3
20200205,310000,上海市,254,196,15,1
20200205,320000,江苏省,373,0,26,0
20200205,330000,浙江省,954,0,81,0
20200205,340000,安徽省,591,0,23,0
20200205,350000,福建省,215,78,11,0
20200205,360000,江西省,600,0,37,0
20200205,370000,山东省,343,85,18,0
20200205,410000,河南省,851,45,54,2
20200205,420000,湖北省,19665,0,633,549
20200205,430000,湖南省,711,0,56,0
20200205,440000,广东省,944,148,49,0
20200205,450000,广西壮族自治区,168,391,14,0
20200205,460000,海南省,100,0,5,1
20200205,500000,重庆市,389,0,15,2
20200205,510000,四川省,321,0,27,1
20200205,520000,贵州省,69,37,6,0
20200205,530000,云南省,128,149,5,0
20200205,540000,西藏自治区,1,0,0,0
20200205,610000,陕西省,173,238,6,0
20200205,620000,甘肃省,62,14,6,0
20200205,630000,青海省,18,0,3,0
20200205,640000,宁夏回族自治区,40,39,1,0
20200205,650000,新疆维吾尔自治区,36,0,0,0
20200206,110000,北京市,297,157,33,1
20200206,120000,天津市,79,0,2,0
20200206,130000,河北省,171,117,16,1
20200206,140000,山西省,96,54,12,0
20200206,150000,内蒙古自治区,50,9,0,0
20200206,210000,辽宁省,95,0,6,0
20200206,220000,吉林省,65,71,4,1
20200206,230000,黑龙江省,277,210,8,3
20200206,310000,上海市,269,166,25,1
20200206,320000,江苏省,408,0,38,0
20200206,330000,浙江省,1006,0,98,0
20200206,340000,安徽省,665,0,34,0
20200206,350000,福建省,224,94,15,0
20200206,360000,江西省,661,0,45,0
20200206,370000,山东省,379,96,31,0
20200206,410000,河南省,914,66,68,3
20200206,420000,湖北省,22112,0,817,618
20200206,430000,湖南省,772,0,91,0
20200206,440000,广东省,1018,170,68,0
20200206,450000,广西壮族自治区,172,0,17,0
20200206,460000,海南省,111,0,8,2
20200206,500000,重庆市,411,0,24,2
20200206,510000,四川省,344,0,37,1
20200206,520000,贵州省,77,54,6,0
20200206,530000,云南省,135,123,7,0
20200206,540000,西藏自治区,1,0,0,0
20200206,610000,陕西省,184,260,11,0
20200206,620000,甘肃省,67,21,9,0
20200206,630000,青海省,18,0,3,0
20200206,640000,宁夏回族自治区,43,39,1,0
20200206,650000,新疆维吾尔自治区,39,0,0,0
20200207,110000,北京市,315,0,34,2
20200207,120000,天津市,81,0,2,1
20200207,130000,河北省,195,0,25,1
20200207,140000,山西省,104,0,15,0
20200207,150000,内蒙古自治区,52,0,5,0
20200207,210000,辽宁省,99,0,7,0
20200207,220000,吉林省,69,0,4,1
20200207,230000,黑龙江省,281,0,12,5
20200207,310000,上海市,281,0,30,1
20200207,320000,江苏省,439,0,43,0
20200207,330000,浙江省,1048,0,127,0
20200207,340000,安徽省,733,0,47,0
20200207,350000,福建省,239,0,20,0
20200207,360000,江西省,698,0,55,0
20200207,370000,山东省,407,0,38,0
20200207,410000,河南省,980,0,97,4
20200207,420000,湖北省,24953,0,1115,699
20200207,430000,湖南省,803,0,119,0
20200207,440000,广东省,1075,0,97,1
20200207,450000,广西壮族自治区,183,0,17,0
20200207,460000,海南省,122,0,11,2
20200207,500000,重庆市,426,0,31,2
20200207,510000,四川省,363,0,50,1
20200207,520000,贵州省,89,0,6,1
20200207,530000,云南省,138,0,12,0
20200207,540000,西藏自治区,1,0,0,0
20200207,610000,陕西省,184,0,9,0
20200207,620000,甘肃省,71,0,9,1
20200207,630000,青海省,18,0,3,0
20200207,640000,宁夏回族自治区,44,0,5,0
20200207,650000,新疆维吾尔自治区,42,0,0,0
20200208,110000,北京市,326,0,37,2
20200208,120000,天津市,88,0,4,1
20200208,130000,河北省,206,0,30,2
20200208,140000,山西省,115,0,21,0
20200208,150000,内蒙古自治区,54,0,5,0
20200208,210000,辽宁省,106,0,12,0
20200208,220000,吉林省,78,0,5,1
20200208,230000,黑龙江省,307,0,13,6
20200208,310000,上海市,292,0,41,1
20200208,320000,江苏省,468,0,51,0
20200208,330000,浙江省,1063,0,173,0
20200208,340000,安徽省,779,0,59,1
20200208,350000,福建省,250,0,24,0
20200208,360000,江西省,739,0,72,0
20200208,370000,山东省,435,0,50,1
20200208,410000,河南省,1033,0,131,6
20200208,420000,湖北省,27013,0,1439,780
20200208,430000,湖南省,838,0,159,1
20200208,440000,广东省,1120,0,125,1
20200208,450000,广西壮族自治区,195,0,18,1
20200208,460000,海南省,128,0,15,2
20200208,500000,重庆市,446,0,39,2
20200208,510000,四川省,386,0,60,1
20200208,520000,贵州省,96,0,7,1
20200208,530000,云南省,140,0,17,0
20200208,540000,西藏自治区,1,0,0,0
20200208,610000,陕西省,195,0,17,0
20200208,620000,甘肃省,79,0,12,1
20200208,630000,青海省,18,0,3,0
20200208,640000,宁夏回族自治区,45,0,13,0
20200208,650000,新疆维吾尔自治区,45,0,0,0
20200209,110000,北京市,337,0,44,2
20200209,120000,天津市,91,0,4,1
20200209,130000,河北省,218,0,35,2
20200209,140000,山西省,119,0,25,0
20200209,150000,内蒙古自治区,58,0,5,0
20200209,210000,辽宁省,108,0,12,0
20200209,220000,吉林省,80,0,12,1
20200209,230000,黑龙江省,331,0,15,7
20200209,310000,上海市,295,0,44,1
20200209,320000,江苏省,492,0,72,0
20200209,330000,浙江省,1092,0,200,0
20200209,340000,安徽省,830,0,73,3
20200209,350000,福建省,261,0,35,0
20200209,360000,江西省,772,0,102,1
20200209,370000,山东省,459,0,63,1
20200209,410000,河南省,1073,0,169,6
20200209,420000,湖北省,29631,0,1795,871
20200209,430000,湖南省,879,0,186,1
20200209,440000,广东省,1151,0,143,1
20200209,450000,广西壮族自治区,210,0,18,1
20200209,460000,海南省,136,0,19,3
20200209,500000,重庆市,468,0,51,2
20200209,510000,四川省,405,0,76,1
20200209,520000,贵州省,109,0,7,1
20200209,530000,云南省,141,0,18,0
20200209,540000,西藏自治区,1,0,0,0
20200209,610000,陕西省,208,0,20,0
20200209,620000,甘肃省,83,0,16,2
20200209,630000,青海省,18,0,3,0
20200209,640000,宁夏回族自治区,49,0,13,0
20200209,650000,新疆维吾尔自治区,49,0,0,0
20200210,110000,北京市,342,0,48,3
20200210,120000,天津市,95,0,8,2
20200210,130000,河北省,239,0,41,2
20200210,140000,山西省,122,0,26,0
20200210,150000,内蒙古自治区,58,0,5,0
20200210,210000,辽宁省,108,0,17,0
20200210,220000,吉林省,81,0,13,1
20200210,230000,黑龙江省,360,0,27,8
20200210,310000,上海市,302,0,48,1
20200210,320000,江苏省,515,0,84,0
20200210,330000,浙江省,1117,0,250,0
20200210,340000,安徽省,860,0,88,4
20200210,350000,福建省,267,0,39,0
20200210,360000,江西省,804,0,127,1
20200210,370000,山东省,486,0,71,1
20200210,410000,河南省,1105,0,198,7
20200210,420000,湖北省,31728,0,2222,974
20200210,430000,湖南省,912,0,213,1
20200210,440000,广东省,1177,0,181,1
20200210,450000,广西壮族自治区,215,0,30,1
20200210,460000,海南省,142,0,19,3
20200210,500000,重庆市,486,0,66,2
